data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7158637,152,CHI3962,3962,"05 July 2020",2020,1,"Strategic developments","Looting/property destruction","Mapuche Indigenous Militia (Chile)",,4,"Civilians (Chile)",,7,47,"South America",Chile,Biobio,Arauco,Canete,Peleco,-37.8701,-73.3778,1,"La Estrella Concepcion",Subnational,"On 5 July 2020, in Peleco, Biobio region, suspected indigenous militiamen set on fire seven summer cottages near the Lanalhue Lake. There have been several attacks in the Biobio region perpetrated by indigenous groups who demand land rights. Pamphlets demanding the release of arrested Mapuche individuals and the return of ancestral land to the communities were found.",0,1594679634,CHL
7158409,152,CHI3961,3961,"05 July 2020",2020,1,"Strategic developments","Looting/property destruction","Indigenous Militia (Chile)",,4,"Civilians (Chile)","Labour Group (Chile)",7,47,"South America",Chile,Araucania,Cautin,"Nueva Imperial","Nueva Imperial",-38.7483,-72.9478,2,"Biobio Chile; Austral Temuco",Subnational-National,"On 5 July 2020, in the rural area of Nueva Imperial, Araucania region, a group of suspected indigenous set on fire three heavy equipment machines that belonged to a logging company. There have been several attacks in the Araucania region perpetrated by indigenous groups who demand land rights. No people were reported injured or killed.",0,1594679633,CHL
7158410,152,CHI3963,3963,"05 July 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)",,5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Valparaiso,Valparaiso,Valparaiso,Valparaiso,-33.036,-71.6296,1,"Biobio Chile; El Mercurio Valparaiso",Subnational-National,"On 5 July 2020, in Valparaiso, Valparaiso region, citizens staged a demonstration over the government handling of the coronavirus pandemic. Demonstrators demanded either economic support from the government or the reopening of the economy for less affluent citizens. Police used tear gas and water cannons to disperse the group when barricades were built. Some sources reported that demonstrators used fireworks against the officers. [size=no report]",0,1594679633,CHL
7158429,152,CHI3960,3960,"04 July 2020",2020,1,"Violence against civilians",Attack,"Military Forces of Chile (2018-)",,1,"Civilians (Chile)",,7,17,"South America",Chile,Aysen,"Capitan Prat",Cochrane,Cochrane,-47.2535,-72.5752,1,"Biobio Chile",National,"On 4 July 2020, in Cochrane, Aysen region, two members of the military forces of Chile opened fire against a group of 9 civilians. The military officers claimed the action was self-defense as the group attempted to attack the officers when these tried to reinforce the quarantine amidst the coronavirus pandemic. This version was not supported by the victims. Two civilians were reported injured due to gunshots and the officers were arrested for excessive use of force.",0,1594679633,CHL
7153677,152,CHI3930,3930,"03 July 2020",2020,1,"Strategic developments","Looting/property destruction","Indigenous Militia (Chile)",,4,"Civilians (Chile)","Labour Group (Chile)",7,47,"South America",Chile,Biobio,Arauco,Arauco,Arauco,-37.2457,-73.3153,2,"El Sur; Biobio Chile",Subnational,"On 3 July 2020, in the rural area of Arauco, Biobio region, suspected indigenous militiamen set on fire a hotel near the Lanalhue Lake. There have been several attacks in the Biobio region perpetrated by indigenous groups who demand land rights. This is the second attack against this facility that is reportedly empty since November 2018.",0,1594075860,CHL
7153678,152,CHI3934,3934,"03 July 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)",,5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Metropolitana,Santiago,"Estacion Central","Estacion Central",-33.4546,-70.6823,1,"Biobio Chile; La Cuarta (Chile)",National,"On 3 July 2020, in Estacion Central, Metropolitana, violence erupted around a demonstration over the government handling of the coronavirus pandemic. Police forces of Chile and demonstrators clashed when the second ones built and set on fire several barricades across the streets. Demonstrators demanded either economic support from the government or reopen the economy for less affluent citizens. [size=no report]",0,1594075860,CHL
7153679,152,CHI3938,3938,"03 July 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)","Unidentified Armed Group (Chile)",5,"Police Forces of Chile (2018-)","Civilians (Haiti)",1,15,"South America",Chile,Metropolitana,Melipilla,Melipilla,Melipilla,-33.6891,-71.2153,1,"24 Horas (Chile); La Nacion (Chile)",National,"On 3 July 2020, in Melipilla, Metropolitana, citizens staged a demonstration over the government handling of the coronavirus pandemic. Demonstrators demanded either economic support from the government or the reopening of the economy for less affluent citizens. The group clashed against police forces of Chile. Witnesses reported gunshots in the area and one person, of Haitian citizenship, was killed by unidentified perpetrators. [size=no report]",1,1594075860,CHL
7153680,152,CHI3944,3944,"03 July 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)",,5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Valparaiso,Valparaiso,Valparaiso,Valparaiso,-33.036,-71.6296,1,"El Mercurio Valparaiso; Biobio Chile",Subnational-National,"On 3 July 2020, in Valparaiso, Valparaiso region, citizens demonstrated over the lack of food and low income due to the coronavirus lockdown measures. Demonstrators built barricades to block the streets of the district to demand food assistance. Sources reported one private vehicle set on fire by demonstrators. Police forces arrested 28 people. [size=at least 28]",0,1594075860,CHL
7153707,152,CHI3933,3933,"03 July 2020",2020,1,"Violence against civilians",Attack,"Mapuche Indigenous Militia (Chile)",,4,"Civilians (Chile)","Labour Group (Chile)",7,47,"South America",Chile,Araucania,Malleco,Collipulli,Collipulli,-37.9545,-72.4344,2,"Austral Temuco",Subnational,"On 3 July 2020, in the rural area of Collipulli, Araucania region, at least one truck, a pick-up truck, and several heavy machinery were set on fire by suspected indigenous militiamen. Perpetrators threatened the workers, before setting the vehicles on fire. Pamphlets demanding the release of arrested Mapuche individuals and the return of ancestral land to the citizens were found. Further reports claimed perpetrators opened fire against the drivers, injuring one of them.",0,1594075861,CHL
7153709,152,CHI3932,3932,"03 July 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)",,5,,,0,50,"South America",Chile,Metropolitana,Santiago,"Cerro Navia","Cerro Navia",-33.4228,-70.7355,1,"Biobio Chile",National,"On 3 July 2020, in Cerro Navia, Metropolitana, citizens staged a demonstration. The group set on fire a bus of public service. The motives of the demonstration were not mentioned, but the event happened the same day several demonstrations over the government handling of the coronavirus pandemic were reported, as demonstrators demanded the reopening of the economy for less affluent citizens. No people were reported injured or killed. [size=no report]",0,1594075861,CHL
7153710,152,CHI3935,3935,"03 July 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)",,5,,,0,50,"South America",Chile,Metropolitana,Santiago,Independencia,Independencia,-33.4145,-70.6656,1,"Biobio Chile",National,"On 3 July 2020, in Independencia, Metropolitana, citizens staged a demonstration over the government handling of the coronavirus pandemic. Demonstrators demanded either economic support from the government or the reopening of the economy for less affluent citizens. There were reports of violence by demonstrators, but no specific episode was mentioned. [size=no report]",0,1594075861,CHL
7153711,152,CHI3937,3937,"03 July 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)",,5,,,0,50,"South America",Chile,Metropolitana,Santiago,"La Granja","La Granja",-33.5314,-70.6241,1,"Biobio Chile",National,"On 3 July 2020, in La Granja, Metropolitana, citizens staged a demonstration over the government handling of the coronavirus pandemic. Demonstrators demanded either economic support from the government or the reopening of the economy for less affluent citizens. There were reports of violence by demonstrators, but no specific episode was mentioned. [size=no report]",0,1594075861,CHL
7153716,152,CHI3943,3943,"03 July 2020",2020,1,Protests,"Protest with intervention","Protesters (Chile)",,6,"Police Forces of Chile (2018-)",,1,16,"South America",Chile,Araucania,Cautin,Temuco,Temuco,-38.7397,-72.5984,1,"Biobio Chile",National,"On 3 July 2020, in Temuco, Araucania region, people staged a protest over the government handling of the coronavirus pandemic. The group demanded either economic support from the government or the reopening of the economy for less affluent citizens. Police intervened to disperse the group. There were no reports of violence by protesters. [size=no report]",0,1594075861,CHL
7153717,152,CHI3939,3939,"03 July 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)",,5,,,0,50,"South America",Chile,Metropolitana,Santiago,Penalolen,Penalolen,-33.4684,-70.5341,1,"Biobio Chile",National,"On 3 July 2020, in Penalolen, Metropolitana, citizens staged a demonstration over the government handling of the coronavirus pandemic. Demonstrators demanded either economic support from the government or the reopening of the economy for less affluent citizens. There were reports of violence by demonstrators, but no specific episode was mentioned. [size=no report]",0,1594075861,CHL
7153721,152,CHI3948,3948,"03 July 2020",2020,1,Riots,"Mob violence","Rioters (Chile)","Vigilante Group (Chile)",5,,,0,50,"South America",Chile,Valparaiso,Valparaiso,"Vina del Mar","Vina del Mar",-33.0246,-71.5518,1,"Biobio Chile",National,"On 3 July 2020, in Vina del Mar, Valparaiso, a group of rioters attacked with sticks and rocks suspects in a murder case. The person attacked shared residence with the victim when the body was found. [size=no report]",0,1594075861,CHL
7153722,152,CHI3940,3940,"03 July 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)",,5,,,0,50,"South America",Chile,Metropolitana,Santiago,Pudahuel,Pudahuel,-33.4412,-70.7612,1,"Biobio Chile",National,"On 3 July 2020, in Pudahuel, Metropolitana, citizens staged a demonstration over the government handling of the coronavirus pandemic. Demonstrators demanded either economic support from the government or the reopening of the economy for less affluent citizens. There were reports of violence by demonstrators, but no specific episode was mentioned. [size=no report]",0,1594075861,CHL
7153724,152,CHI3942,3942,"03 July 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)",,6,,,0,60,"South America",Chile,Metropolitana,Santiago,"Santiago Centro",Santiago,-33.4569,-70.6483,1,"Biobio Chile",National,"On 3 July 2020, in Santiago, Metropolitana, people staged a protest over the government handling of the coronavirus pandemic. The group demanded either economic support from the government or the reopening of the economy for less affluent citizens. There were no reports of violence by protesters. [size=no report]",0,1594075861,CHL
7153809,152,CHI3941,3941,"03 July 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)",,6,,,0,60,"South America",Chile,Antofagasta,"El Loa","San Pedro de Atacama","San Pedro de Atacama",-22.9111,-68.2011,1,"El Mercurio de Calama",Subnational,"On 3 July 2020, in San Pedro de Atacama, Atacama region, a group of citizens protested against the lack of measures to prevent the spread of the coronavirus in the district. The group demands the reinforcement of curfew measures in the break of the pandemic. Residents hoisted black flags across the town after local authorities reported a hike in coronavirus cases in the commune. [size=no report]",0,1594075861,CHL
7153810,152,CHI3947,3947,"03 July 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)",,5,,,0,50,"South America",Chile,Valparaiso,Valparaiso,"Vina del Mar","Vina del Mar",-33.0246,-71.5518,1,"El Mercurio Valparaiso",Subnational,"On 3 July 2020, in Vina del Mar, Valparaiso region, citizens demonstrated over the lack of food and low income due to the coronavirus lockdown measures. There were reports of violence but no specific episodes were mentioned. [size=no report]",0,1594075861,CHL
7153811,152,CHI3946,3946,"03 July 2020",2020,2,Protests,"Peaceful protest","Protesters (Chile)","Police Forces of Chile (2018-) Prison Guards",6,,,0,60,"South America",Chile,Valparaiso,Valparaiso,Valparaiso,Valparaiso,-33.036,-71.6296,1,"El Mercurio Valparaiso",Subnational,"Around 3 July 2020 (as reported), in Valparaiso, Valparaiso region, a group of prison guards protested to demand more safety measures amidst the coronavirus pandemic. The group claimed for stronger regulations following reports of an outbreak of coronavirus among prisoners and the pending transfers of inmates to other prisons in the country. [size=no report]",0,1594075861,CHL
